@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
1594,'2024/02/29 01:21:48:977',20,361.049835,143.817123,372.215454,135.805786,351.004272,136.509872,383.274384,138.310776,333.950928,138.860947,393.211029,178.633972,324.213501,181.921753,397.038269,191.640533,321.37146,196.283997,372.331696,172.090759,343.280487,175.590424,384.050018,324.195709,326.154541,324.444031,373.405945,431.824921,336.721436,430.030121,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1595,'2024/02/29 01:21:49:022',20,360.992462,143.849854,372.183899,135.895645,350.982819,136.520462,383.42157,138.030975,333.969666,138.790451,393.307007,178.694946,324.422546,181.897888,396.623199,191.56546,321.439575,196.083755,372.081238,171.178238,343.497498,175.468079,384.349548,324.143127,326.145935,324.456848,373.332062,432.188507,336.80545,430.690491,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1596,'2024/02/29 01:21:49:051',20,361.039001,143.821045,372.157532,135.838165,351.008789,136.537201,383.463623,138.204346,333.943848,139.072754,393.737793,178.911774,324.427002,181.910126,397.068359,191.886063,321.842346,196.342712,371.142303,170.343765,343.583984,175.17688,384.296112,324.416229,325.928772,324.919891,373.062622,432.510315,336.320435,430.758057,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1597,'2024/02/29 01:21:49:080',20,361.025665,143.860077,372.125793,135.850983,350.950684,136.527267,383.296875,137.858154,333.587402,139.280807,393.61615,178.688904,324.211487,181.714203,396.888123,192.11734,322.186462,197.086227,371.037231,170.733551,344.322815,175.272736,384.712402,324.1875,325.939331,324.78006,373.282532,432.52533,335.891052,429.825684,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1598,'2024/02/29 01:21:49:109',20,361.227386,143.758392,372.140167,135.829102,350.950562,136.533173,383.357483,137.819992,333.78241,139.748611,393.706848,178.371307,324.279846,181.238937,396.428223,191.944885,321.631317,196.207916,371.898773,170.960373,344.095581,175.415894,384.661987,324.2341,325.944183,324.891998,373.233398,432.652771,336.188721,430.425507,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1599,'2024/02/29 01:21:49:173',20,361.359802,143.756958,372.216766,135.792969,351.046204,136.590271,383.419861,137.887238,333.662445,140.033173,393.803864,178.672607,323.948425,181.746796,396.477783,192.017761,321.585266,195.939651,372.307739,171.719284,343.712097,175.692963,384.323181,324.23468,325.907288,324.957123,373.717896,432.370941,336.26062,430.496338,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1600,'2024/02/29 01:21:49:211',20,361.311371,143.672272,372.182617,135.720581,350.996735,136.590897,383.413391,137.992737,333.723572,140.196243,393.224945,178.813187,324.032532,182.102707,396.170715,191.643967,322.488403,194.925552,371.46701,171.063049,344.569061,174.767639,384.796326,323.830444,326.105194,324.493439,373.368073,432.003235,336.498749,430.116699,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1601,'2024/02/29 01:21:49:237',20,361.259644,143.682281,372.066071,135.752197,351.038757,136.573105,383.224182,137.982269,333.869873,139.947678,393.173859,178.921875,323.792847,182.416245,396.040527,191.928574,322.676056,194.491394,371.348602,171.128769,344.465485,174.607483,384.614838,323.77652,326.097412,324.425323,373.059753,431.686676,336.492645,430.325775,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1602,'2024/02/29 01:21:49:266',20,361.022308,143.634766,371.924866,135.658554,350.899078,136.55777,383.142212,137.700119,333.979462,139.78009,393.49472,178.551468,323.529663,182.348663,395.998962,191.794159,322.605225,194.774658,370.619171,169.998901,344.320007,174.900177,384.581879,323.499329,326.270691,323.935516,372.777435,430.679535,336.316284,429.050476,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1603,'2024/02/29 01:21:49:283',20,360.95047,143.511032,371.914825,135.539474,350.838684,136.513947,383.046631,137.835968,333.697266,140.290955,393.340179,178.649857,323.44574,182.187195,395.463379,191.665787,322.281036,195.202454,371.124512,170.44722,343.155884,174.572098,384.634155,323.531525,326.370605,323.941925,372.669495,430.263733,336.051025,426.666626,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1604,'2024/02/29 01:21:49:318',20,360.900208,143.577118,371.843323,135.570175,350.773773,136.532394,383.05896,137.625412,333.826263,139.990021,393.292542,177.856979,322.837402,181.949844,395.458923,191.872498,321.655945,195.309769,371.393005,171.076691,343.28952,175.258774,384.786194,323.669281,326.110657,324.020081,372.720306,430.587524,335.840576,426.819885,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1605,'2024/02/29 01:21:49:353',20,360.924713,143.566528,371.831085,135.446442,350.683594,136.539597,382.994965,137.422653,333.764008,139.939636,393.908356,177.746201,323.247986,181.600922,395.490906,191.891159,321.486969,196.18692,371.584534,170.888306,343.16748,175.835983,384.737061,323.348663,326.352417,323.685181,372.690552,429.390015,335.626465,425.647583,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1606,'2024/02/29 01:21:49:388',20,361.038452,143.600174,371.852112,135.506454,350.757935,136.585297,382.988586,137.51416,333.557983,140.011826,393.723206,177.909058,323.611633,181.879913,395.656708,191.747101,321.342834,195.844604,372.123596,172.07605,342.948456,175.096436,384.360657,323.399109,326.04129,323.870239,372.535828,430.066132,335.516174,426.064697,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1607,'2024/02/29 01:21:49:411',20,361.03949,143.707031,371.790131,135.615814,350.738556,136.629471,382.891357,137.504257,333.507111,140.028305,393.94516,177.989792,323.175354,181.847992,395.562714,191.925461,321.433472,195.868042,372.239807,172.177765,342.760437,175.169189,384.372253,323.42868,326.404541,323.793915,372.638062,430.71106,335.909912,426.885254,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1608,'2024/02/29 01:21:49:451',20,360.804749,143.665802,371.659576,135.582642,350.713959,136.600174,382.809021,137.414474,333.462677,139.858505,393.74649,177.945099,323.256561,181.422333,395.330933,192.038147,321.625549,196.518265,372.448578,172.268372,342.736511,175.258743,384.356873,323.238373,326.415833,323.629242,372.748047,429.842072,335.762909,426.311035,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1609,'2024/02/29 01:21:49:480',20,360.577576,143.715302,371.412323,135.654404,350.451904,136.639023,382.874023,137.06778,333.463684,139.903732,393.901489,178.027328,323.155212,181.641403,395.136841,191.531006,321.11969,196.388077,372.012909,171.920593,342.443817,175.39032,384.725464,323.27179,326.578064,323.60141,372.924133,430.027435,335.618042,426.268768,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1610,'2024/02/29 01:21:49:509',20,360.46991,143.691788,371.160706,135.607224,350.416565,136.628006,382.665558,137.105835,333.42923,139.465195,393.662231,178.176147,322.907715,182.049438,395.487549,192.07254,321.190491,195.881714,372.201263,172.970062,342.202179,174.845917,384.356445,323.406921,326.297791,323.707458,372.868683,429.739777,335.616455,426.220642,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1611,'2024/02/29 01:21:49:550',20,360.357513,143.663208,371.066437,135.581726,350.387451,136.61319,382.583282,136.790283,333.317261,139.398315,393.790344,177.995682,323.045654,181.50238,395.3172,192.132172,320.862061,196.096512,371.240173,171.143875,341.924805,174.141174,384.40802,323.491211,326.240295,323.736237,372.932434,430.247589,335.460968,429.022217,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1612,'2024/02/29 01:21:49:586',20,360.600739,143.698654,371.21048,135.590118,350.487946,136.642624,382.815826,137.189346,333.244324,139.590393,393.026978,178.097534,322.642059,181.654129,394.904022,192.191299,321.838318,196.268631,371.169556,170.904465,342.932251,174.627167,384.035492,323.54834,326.052582,323.92218,372.963104,429.972382,335.433075,428.804688,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1613,'2024/02/29 01:21:49:620',20,360.638367,143.709122,371.333923,135.709274,350.603363,136.8013,382.967072,137.551895,333.145599,139.925201,392.727325,179.042648,322.541046,181.855484,393.88736,191.626907,322.05896,197.333511,370.509003,170.944977,342.814026,175.117157,383.952454,323.609497,325.937164,323.960907,372.827118,430.345459,335.38327,429.701935,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1614,'2024/02/29 01:21:49:643',20,360.573914,143.671555,371.126831,135.639618,350.475342,136.733459,382.852295,137.92099,333.174622,140.164169,392.615997,179.23175,322.41156,181.728546,393.952942,192.152679,321.251526,196.982742,370.135864,169.874603,342.682648,175.35965,383.887207,323.476959,325.788757,323.857513,373.048859,430.430786,335.48053,429.789185,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1615,'2024/02/29 01:21:49:686',20,360.739502,143.615433,371.105286,135.557266,350.502014,136.744415,382.866241,137.771133,333.379517,140.431534,392.590363,179.190842,322.412354,181.862411,394.200684,192.422852,321.670288,197.274628,370.615662,171.193542,343.062164,175.425858,383.989624,323.317139,325.801147,323.661804,372.658539,429.822479,335.440643,427.22821,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1616,'2024/02/29 01:21:49:710',20,360.302002,143.656082,370.853149,135.619415,350.24884,136.772095,382.442139,137.732681,333.619751,140.401276,391.960754,179.061417,322.333374,181.413239,394.022369,192.493164,321.603149,197.44194,370.75,171.042023,343.105011,175.369598,383.986816,323.406982,325.733673,323.781982,372.614899,430.012909,335.94754,429.168579,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1617,'2024/02/29 01:21:49:754',20,360.260956,143.659378,370.769684,135.629761,350.178223,136.646347,382.347748,137.028381,333.332153,140.134964,393.16684,177.977081,322.32019,180.716629,394.319641,192.837952,321.481934,197.375732,370.166901,170.909073,342.685669,175.775131,384.021332,323.533875,325.676758,323.845154,372.439606,431.098999,335.504913,430.10733,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1618,'2024/02/29 01:21:49:778',20,360.311096,143.707245,370.81427,135.631027,350.225403,136.682968,382.567291,136.755554,333.440094,140.278992,393.813934,177.723709,321.908417,180.375488,394.57431,192.812347,321.808105,199.08345,371.083221,172.133194,342.596863,175.859924,384.121216,323.382385,325.742798,323.761383,372.597382,430.970398,335.459167,430.170166,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1619,'2024/02/29 01:21:49:817',20,360.387604,143.794891,370.900452,135.712677,350.28064,136.815811,382.582672,137.14743,333.472168,140.353638,393.237885,178.1091,322.085632,180.937637,394.693054,192.859894,321.992432,199.556091,370.470001,172.34642,342.819519,175.69342,384.007202,323.254761,325.711914,323.623993,372.700989,430.664124,335.181274,429.098785,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1620,'2024/02/29 01:21:49:846',20,360.476349,143.804138,370.843445,135.695374,350.344788,136.784302,382.494354,137.083801,333.523407,140.107925,393.252533,177.843445,321.674377,180.476929,394.606476,192.838837,321.653687,199.430115,370.589935,172.553589,342.758484,176.619247,384.107727,322.742706,325.97226,323.071686,372.847137,430.204956,334.962219,426.596497,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1621,'2024/02/29 01:21:49:881',20,360.510712,143.803345,370.770386,135.716736,350.467804,136.641479,382.011688,137.436447,333.356384,139.975266,392.351654,178.078766,321.634155,180.306244,394.467529,193.441711,321.623383,199.941498,370.061066,172.535568,342.265442,176.32959,384.025116,322.950043,325.968445,323.235016,372.723267,430.413452,334.982056,428.80072,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1622,'2024/02/29 01:21:49:904',20,360.436951,143.784088,370.708466,135.742554,350.34259,136.656128,382.399353,137.117386,333.333252,139.804108,393.206146,177.721939,321.959229,180.023056,394.658264,193.578644,321.606079,200.396439,370.106476,172.244247,342.601624,176.609344,383.979187,323.166229,325.796051,323.5578,372.660675,430.587616,334.916748,427.315857,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1623,'2024/02/29 01:21:49:945',20,360.592987,143.818588,370.777283,135.798935,350.374023,136.802124,382.215851,137.291443,333.317871,140.220337,393.010895,178.060196,321.486664,180.645325,394.56189,193.360229,321.75351,199.465607,369.116333,173.28981,342.863434,176.198212,383.982605,323.401154,325.738647,323.66745,372.679993,431.375519,335.020294,429.719696,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1624,'2024/02/29 01:21:49:975',20,360.464355,143.685013,370.577209,135.80455,350.481262,136.75209,381.929626,137.366516,333.246429,139.869354,392.175262,178.44046,321.579773,181.385361,394.536285,193.72081,322.39386,197.977631,368.55542,174.564392,343.017578,175.937943,384.06073,323.546204,325.526855,323.797546,372.378998,431.093384,335.01947,429.204407,0,0,0,0,0.715022,0.361776,0.255229,0.833965,0.350648,0.146553
1625,'2024/02/29 01:22:08:370',21,352.793518,142.078629,362.977722,133.961166,342.427612,134.338394,378.010742,137.992981,331.649048,142.846695,393.669861,186.745926,318.069397,194.123322,369.879028,233.391357,330.460754,237.906128,354.018372,178.941223,348.229523,184.668564,386.484558,324.15094,326.934875,324.58783,373.87262,432.744568,335.003784,425.500427,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1626,'2024/02/29 01:22:08:393',21,352.789856,142.153473,363.161591,133.856567,342.371246,134.260544,378.092651,138.065353,331.578979,142.924744,393.526978,186.556778,318.102295,194.317993,369.849091,233.416214,330.336761,237.979294,354.387024,178.911041,348.352325,184.631775,386.375122,324.049133,326.908325,324.571747,374.118958,432.108154,335.070618,424.837402,0,0,337.606323,469.184662,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1627,'2024/02/29 01:22:08:428',21,352.805328,142.202576,363.032104,134.031311,342.235352,134.415268,378.193329,138.125839,331.560608,143.069199,393.632019,186.594482,318.165253,194.363708,369.989288,233.309158,330.325653,238.178726,354.003418,178.985657,348.339264,184.755539,386.335266,324.370697,326.593933,324.916626,373.991028,435.403809,335.486786,426.157257,0,0,337.655762,469.173889,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1628,'2024/02/29 01:22:08:463',21,352.7771,142.152359,363.159973,133.787582,342.19754,134.278854,378.188477,138.076431,331.265137,143.311493,393.670013,186.70166,317.983734,194.329514,369.835999,233.413239,330.584534,238.148285,354.599304,179.01503,348.483215,184.710968,386.27832,324.291931,326.513214,324.940125,373.956635,432.57608,335.75354,426.921326,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1629,'2024/02/29 01:22:08:486',21,352.772339,141.971344,363.145752,133.695999,342.313812,134.023621,378.048035,138.154358,331.302673,143.210327,393.498383,186.535202,318.04837,194.473862,369.981506,233.290222,330.53714,238.336914,354.710632,179.031082,348.415161,184.891235,386.36261,324.029114,326.551361,324.797882,374.123199,432.014008,335.700531,426.333038,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1630,'2024/02/29 01:22:08:521',21,352.813385,141.964127,363.176239,133.551468,342.348969,134.149734,378.187897,138.117432,331.553314,142.951523,393.478882,186.422134,317.877716,194.293579,369.850647,233.392899,330.404388,237.997086,354.791992,178.76593,348.345825,184.646301,386.535645,324.23645,326.623505,324.868347,374.088013,432.517487,335.364197,426.642822,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1631,'2024/02/29 01:22:08:561',21,352.74826,141.989822,363.104492,133.655609,342.294464,134.194962,378.183929,138.211731,331.478302,142.983826,393.445892,186.473923,317.957489,194.247375,369.797943,233.283981,330.124084,237.83844,354.696533,178.835449,348.608215,184.639664,386.459229,324.233276,326.841583,324.862427,374.155762,435.531891,335.189972,426.115997,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1632,'2024/02/29 01:22:08:590',21,352.789276,142.033875,363.184174,133.785843,342.355591,134.210358,378.097656,138.192047,331.281799,143.099503,393.445313,186.526855,318.07666,194.59201,369.751526,233.227158,329.968689,237.677017,353.855621,178.920853,348.453979,184.847198,386.57016,324.581757,326.679138,325.342529,374.177734,436.014923,335.323303,427.075348,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1633,'2024/02/29 01:22:08:631',21,352.732056,141.970795,363.111115,133.715057,342.338928,134.168961,378.167572,138.19957,331.487488,142.835205,393.389343,186.485657,318.154999,194.464355,369.598114,233.366913,329.950226,237.778809,353.178101,179.117203,348.471222,185.071396,386.630219,324.523071,326.465118,325.418945,374.220154,435.98175,335.14209,427.035309,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1634,'2024/02/29 01:22:08:660',21,352.7854,142.037491,363.093567,133.763351,342.369385,134.15094,378.139709,138.055145,331.558044,142.775742,393.437805,186.55838,318.093842,194.482101,369.749695,233.324142,330.172668,237.905441,353.389648,178.79631,348.442017,184.991776,386.764709,324.31839,326.912384,325.00647,374.152802,435.865051,335.034332,426.219757,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1635,'2024/02/29 01:22:08:689',21,352.777832,142.014145,363.124969,133.687302,342.311981,134.070572,377.782135,137.81662,331.195007,143.06897,393.639282,186.687149,318.043671,194.49852,369.591614,233.208023,330.255463,237.983719,353.542908,178.863205,348.539063,184.927765,386.766418,324.131714,326.618225,325.081696,374.239502,435.807922,335.11615,426.520111,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1636,'2024/02/29 01:22:08:718',21,352.74353,141.941193,363.104553,133.703903,342.30481,134.07663,377.780426,137.85585,331.208069,142.929321,393.745178,186.807068,317.983459,194.260391,369.854767,233.334625,330.169922,237.921875,353.777466,178.964478,348.586395,185.104584,386.616486,324.38974,326.592072,325.237183,374.381378,436.191315,334.911621,426.475525,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
1637,'2024/02/29 01:22:08:765',21,352.755798,141.963104,363.119934,133.383301,342.317383,134.177109,377.690186,137.623505,331.382446,142.80278,393.642395,186.689133,318.038116,194.41246,369.937714,233.32431,330.421265,238.624481,354.154327,179.07019,348.627045,185.134445,386.545227,324.565582,326.369293,325.469391,374.330811,433.131958,335.227936,426.844818,0,0,0,0,0.802689,0.999372,0.215281,0.042399,0.467663,0.652285
