@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute left_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_class {0,1,2,3,4,5,6,7,8,9,10}
@attribute right_vel numeric

@data
483,'2024/02/25 11:55:48:711',8,525.494507,243.472076,501.537109,224.783417,493.885162,201.580688,486.640594,177.448883,482.573395,153.298019,512.950806,168.695862,521.534973,150.340118,524.505127,132.671677,522.166138,121.458893,537.426331,167.671417,556.543457,146.903625,551.810303,127.594872,537.914795,119.171219,554.612305,174.928665,577.100098,149.415207,561.678833,138.052078,544.267029,138.671783,567.713318,185.688049,581.275879,168.468567,567.669067,161.174759,550.190063,166.554855,180.658508,318.70871,186.939209,290.756195,189.064621,273.181,195.297516,255.424316,196.867371,240.650574,210.227448,266.40271,229.637741,257.052124,242.404846,249.771133,257.82254,245.147522,220.876633,276.413086,241.478302,268.99176,255.994843,261.25119,268.630768,253.526688,224.174973,286.323059,243.09848,280.21106,258.671356,273.334106,269.658997,264.904358,219.684616,298.792816,234.542053,293.660522,245.333176,290.785034,258.089325,287.605316,33.053741,?,?,?
484,'2024/02/25 11:55:48:816',8,173.853058,373.431152,186.347519,356.431976,213.529785,350.980377,243.211823,352.744659,264.162384,340.307312,225.667908,368.496338,260.537537,383.592407,283.156372,393.442017,300.563629,406.30304,220.309219,390.624817,258.155396,410.037811,282.903992,423.194977,301.188477,436.638977,208.616058,408.61557,245.298004,427.863098,269.023712,444.351532,287.834869,459.704651,197.380234,424.164795,227.169983,439.942352,242.908508,450.664276,259.536804,460.914032,525.282349,243.911072,501.483307,225.304749,494.078033,201.866119,486.698334,178.078857,482.621185,153.536743,513.707947,169.749008,520.460083,151.101715,523.268738,133.0271,521.632202,122.083168,536.741455,168.387329,556.799194,147.051025,551.98053,127.766388,538.264832,119.50164,554.110779,176.056992,577.380127,150.036224,562.084717,137.645752,544.077209,138.86084,567.127197,187.134933,581.659241,168.865128,568.34491,160.508133,550.230591,166.251236,-1.48468,?,?,?
485,'2024/02/25 11:55:48:921',8,181.890549,364.041626,186.539291,330.65332,201.675171,314.947327,223.599106,303.604126,239.110092,288.107452,202.859177,326.325775,252.303345,328.006897,266.217987,323.592865,280.811829,318.236359,209.931641,339.009857,252.308441,341.684753,269.873749,335.534637,281.376373,330.215302,215.235214,359.314697,253.645294,358.021301,271.100098,355.293945,280.198792,351.205658,220.892563,383.283813,249.891083,377.997253,265.40918,375.756622,277.831787,376.416565,524.910217,243.833801,501.236389,225.027298,493.607208,201.40863,486.575043,178.136047,482.191772,153.725616,515.24585,169.34201,523.721252,151.755356,527.202209,133.461746,523.396851,122.64296,538.576538,168.505417,558.69281,146.876389,552.193848,127.593842,537.65863,119.260483,555.049561,176.52037,577.30426,149.751007,561.82074,137.436478,543.444885,138.208527,567.337769,186.845169,581.895935,169.401138,568.235962,160.966705,549.807373,166.055115,0.054993,?,?,?
486,'2024/02/25 11:55:49:024',8,175.819427,335.391815,176.913727,303.099121,184.152374,284.869659,194.829041,268.706665,202.879517,249.316605,199.169327,284.615509,226.665939,271.250702,245.067841,263.015198,262.795654,258.316711,209.458954,298.303375,236.929642,287.036255,263.694885,280.742432,278.891754,277.088226,213.990021,318.895477,238.980835,306.859894,261.790955,300.318604,277.609863,297.433533,212.349304,342.691498,231.75528,336.074463,247.906342,329.559265,262.007599,324.955139,524.778076,242.899246,500.93927,224.105469,493.201538,200.586029,486.206543,176.990173,481.93103,153.30983,514.084961,168.635727,522.403076,150.960266,525.174805,133.158997,521.704224,121.999512,537.085022,168.310715,557.419556,146.857712,551.815735,127.690598,537.295593,119.370514,554.760925,175.684143,576.587952,149.239197,560.856201,137.550293,542.861084,138.337784,567.33551,185.425186,581.03363,168.55127,567.155518,160.589508,548.772705,166.062531,289.02243,?,?,?
487,'2024/02/25 11:55:49:129',8,156.576904,332.35556,152.52272,298.638611,155.921051,271.672333,162.144104,249.664047,157.856461,228.599396,178.940567,272.431061,194.381836,243.864044,205.869476,226.940689,218.206329,215.881439,191.249756,284.096161,213.449402,258.914886,229.974091,241.783478,247.471466,229.16124,199.836609,300.458893,220.019302,277.761688,235.857925,263.780853,251.192184,251.686829,207.206085,320.769897,223.011185,309.909271,236.688873,299.631195,250.259918,290.363495,525.540649,243.829315,501.771515,225.451294,493.972717,201.09967,487.074005,177.352921,483.412018,153.501373,513.578979,170.492874,521.618347,152.057327,522.431702,133.4897,518.973511,122.707016,540.363892,168.286118,558.945557,146.480087,552.156738,127.339386,537.941833,118.991943,557.659668,175.71405,576.373047,150.107895,560.979858,138.550446,544.115173,137.992798,568.668884,186.641068,581.178162,169.29863,566.469971,163.130432,549.268311,168.36731,334.125519,?,?,?
488,'2024/02/25 11:55:49:235',8,525.400574,243.431992,501.13739,224.381439,493.500793,200.576965,486.759521,177.042328,482.827271,153.431992,511.873108,169.535583,518.425049,151.422562,518.417908,133.351883,515.96936,122.916016,536.80304,167.783951,556.705933,146.775604,551.096924,127.446671,537.174377,118.884888,555.234192,174.966721,576.241028,149.967499,560.456909,138.275757,543.737488,137.833359,567.56366,185.554276,580.903076,168.869019,566.505066,162.550415,549.401306,167.399307,172.297836,332.008667,169.319763,312.291595,172.979355,289.205902,177.140717,267.381317,172.008224,249.784698,209.935272,282.85733,224.098267,260.838593,239.824692,256.070374,259.310333,253.18219,213.308548,289.892914,232.800446,278.720642,250.686127,269.80304,265.100983,262.722839,222.102066,299.628967,239.702667,288.673065,254.341873,282.221069,265.910614,275.47995,237.668335,309.289825,250.541962,295.92392,258.568359,293.571533,263.777405,293.76297,25.660141,?,?,?
489,'2024/02/25 11:55:49:341',8,192.942062,380.919312,192.247086,355.395935,199.085861,339.32132,217.201614,328.22403,230.522629,314.695374,219.361237,359.983765,253.718491,363.383057,273.897583,360.45401,295.150909,360.673676,225.150879,383.055603,264.056427,385.330444,290.494843,389.85379,307.435364,393.770844,226.481903,400.251831,263.599182,406.050201,288.582062,414.895691,306.542542,424.601898,227.454819,412.269073,251.725189,421.246521,267.268433,429.153229,282.46637,439.360046,525.701538,243.765961,501.538025,224.901489,494.013947,201.409973,486.928711,178.000519,482.657715,154.007599,512.707947,169.224533,519.893066,151.343246,520.47052,133.191376,517.111023,122.733932,536.58606,168.286118,557.729614,146.888702,551.62915,127.690826,537.21051,119.28334,554.45813,175.875,576.598267,150.019287,560.495483,138.405594,543.276611,138.650177,566.41687,186.357193,580.879944,168.961197,567.08667,162.335754,549.345947,167.336258,0.710999,?,?,?
490,'2024/02/25 11:55:49:447',8,525.752625,243.837402,501.327026,225.363205,493.688232,201.21489,486.736115,177.674957,482.463043,153.983261,512.739929,169.096863,520.39679,151.696411,522.163025,133.373688,518.396667,122.94989,536.431335,168.52298,557.851013,147.241577,551.752258,127.798981,537.151428,119.351379,553.988647,176.422241,576.576843,150.191711,560.556274,138.832001,542.843506,138.914337,566.411011,187.296417,582.146484,169.470612,567.745178,162.127762,549.224243,167.610565,196.231384,349.189789,208.82341,338.626617,223.399261,326.082428,237.303619,315.208496,228.292603,292.480408,235.692581,311.42984,250.72345,286.409851,253.770844,282.848663,251.553055,283.341339,249.042969,319.780518,260.654449,301.269989,259.043945,297.580902,254.749237,298.123505,239.15976,328.035736,245.302963,304.518677,248.132172,303.213745,245.683594,305.953491,207.397369,319.780396,208.091599,307.301575,212.456329,301.352936,215.068909,300.115112,-278.869995,?,?,?
491,'2024/02/25 11:55:49:551',8,525.30835,242.513702,501.611572,224.82663,493.678406,201.15863,486.315369,177.348297,482.367554,153.256653,512.351624,169.331619,519.992554,151.781677,523.706177,133.238434,521.706421,122.003006,535.73938,167.962021,556.386414,146.635559,551.686523,127.443123,537.792908,118.835564,554.01709,174.516281,576.459778,149.190094,560.635864,137.510605,543.515137,137.304092,567.640869,184.546844,581.014893,168.241028,567.881531,160.415497,550.358704,164.863876,161.163147,327.372772,159.383133,293.05426,165.75589,269.005615,176.260376,247.880951,177.250687,228.817871,186.474854,270.443634,203.618683,248.383087,216.900391,233.701004,229.853897,223.015427,196.944946,281.799713,219.68631,261.350739,238.799759,247.617584,254.40123,237.087875,203.620438,299.332672,224.578888,279.386658,241.235992,267.504883,254.315659,256.765106,208.21846,320.083313,225.238022,309.098206,238.482956,299.543549,250.293182,292.442047,-5.001877,?,?,?
492,'2024/02/25 11:55:49:657',8,524.932861,242.455154,501.281799,224.31662,493.500244,201.15506,486.394531,177.186813,482.490082,152.934723,511.527679,169.508484,518.82373,151.320526,521.711243,133.053009,520.782532,121.817841,535.367798,167.936676,555.253174,147.030029,550.99353,127.5103,537.445435,119.131622,554.002197,174.898102,576.34967,149.340134,560.645691,137.691055,543.411011,138.159317,567.865417,185.232697,581.579163,168.376404,567.851196,160.784851,549.745728,166.432053,170.53949,334.937744,168.533401,300.323425,174.16449,277.111084,183.228943,259.474213,184.717255,240.858795,193.47551,280.349579,213.910553,262.669037,229.462006,249.800201,245.559296,241.207947,203.623215,292.42691,225.698334,276.030609,245.019928,263.810364,263.154694,253.191086,210.110092,309.043701,229.576111,291.430725,247.534195,281.598999,263.092743,276.919739,214.753189,327.347687,230.835754,311.073059,241.933929,300.742218,253.025803,293.848907,19.143417,?,?,?
493,'2024/02/25 11:55:49:761',8,191.889359,385.539825,192.719604,364.992889,204.744705,359.824249,228.450699,357.362549,248.703598,353.497375,218.557343,387.379608,246.555939,397.846619,259.626648,399.425079,261.501282,398.74411,215.365311,409.337219,249.004684,418.910675,268.623566,420.909912,283.41864,426.380157,208.443054,420.459564,241.356842,433.916412,260.895874,439.017303,272.781342,443.740234,201.262329,427.48999,224.38916,439.77475,242.155991,443.066742,254.855164,444.178833,524.935425,243.096481,501.611694,224.834351,494.099426,201.465973,486.948578,177.893951,482.53772,153.274384,514.781372,169.728119,523.580078,151.809311,526.020569,133.386673,522.625122,122.138557,538.660217,168.44516,557.445923,146.770599,552.288574,127.500572,537.942932,119.440041,556.078857,175.497147,577.192444,149.494629,561.930054,138.130417,543.879883,138.750336,568.483948,185.993622,581.896729,168.963776,567.997314,161.52655,549.665466,166.970734,514.781372,?,?,?
494,'2024/02/25 11:55:49:867',8,193.470535,391.382263,193.54071,367.389771,206.812958,360.639343,229.437637,359.010986,250.362167,353.947052,218.643051,389.395081,252.899307,403.852386,275.871918,413.315521,293.862244,422.985016,215.547562,411.423096,254.046997,423.027893,281.914917,435.842377,297.383636,447.959686,208.953217,425.931183,248.629898,438.509766,274.813782,457.428772,292.136475,466.938049,203.366119,433.833557,232.86557,448.747955,254.953308,459.326904,269.581543,466.922028,524.835571,243.221603,501.643188,224.585495,494.151184,201.334534,487.154572,177.721252,482.71582,152.93898,514.97937,169.110382,523.9823,151.292145,526.580505,132.93045,522.696106,121.894997,539.2276,168.364685,557.397095,146.615417,552.327148,127.089905,537.963196,119.137314,556.081482,175.795441,577.076904,149.269348,562.051941,137.655151,543.937622,138.336121,568.404663,186.380432,582.653442,168.954987,568.539063,160.914917,549.748901,166.987732,0.239136,?,?,?
495,'2024/02/25 11:55:49:970',8,525.058105,243.21637,501.810852,224.803482,494.26181,201.562378,487.256042,177.711975,482.807434,152.865662,513.568176,169.416367,521.75708,151.394516,524.194824,133.156921,521.657349,121.819496,538.10321,168.322281,556.314148,146.957565,551.860962,127.36187,537.754456,119.136032,554.998901,175.514145,577.014221,149.161636,561.862549,137.222733,543.848328,138.017059,567.952515,186.024307,581.939941,168.457367,568.53009,160.46196,550.04657,166.349854,191.098877,290.949493,233.388092,342.428925,240.423889,328.321869,240.741669,317.34613,231.378464,311.998383,246.765671,318.916412,247.760452,297.135101,244.809021,282.885315,235.418015,268.626465,235.526733,325.197205,236.209961,305.011627,231.733765,295.09494,225.408356,283.859985,233.931244,328.097656,231.07373,305.126709,223.804596,289.99231,213.205948,272.328857,245.072266,322.376556,243.419861,307.179047,250.43718,292.859589,251.045776,280.756042,42.677155,?,?,?
496,'2024/02/25 11:55:50:075',8,525.581909,245.676392,501.411163,226.407166,494.017639,202.326569,487.45752,179.114227,482.809937,154.739227,515.311829,169.233109,523.616455,152.13147,524.809631,133.894379,519.555542,122.354881,538.588196,168.381927,557.846558,147.188812,551.844543,128.088882,537.615234,119.367714,555.164856,176.402008,577.175232,149.766312,561.078247,138.597702,543.447815,139.283691,567.339355,188.488449,581.849792,170.207855,568.436462,162.905396,549.694946,168.074509,150.49704,318.711426,148.272888,285.056976,150.882477,260.754242,161.196732,238.240479,165.452332,216.534973,162.892975,259.380981,182.621002,230.877808,194.877411,213.967209,208.835068,202.452255,175.291367,269.01944,199.009872,241.947723,218.249481,224.85672,235.664047,210.991119,183.832321,285.250549,205.098877,258.817017,222.019531,242.442886,237.6754,226.842041,192.778641,309.044647,209.450867,289.256897,223.677734,274.10498,237.338333,259.804871,-1.370865,?,?,?
497,'2024/02/25 11:55:50:180',8,525.611877,245.686142,501.109375,226.432434,493.919952,201.896332,487.165192,178.825638,482.852509,154.699203,516.025879,168.866867,524.813354,151.673065,525.652588,133.548889,519.354858,122.85321,539.114868,168.085648,558.351501,147.409149,552.066833,128.331879,537.425049,119.786652,555.015869,176.898331,577.457458,150.300003,561.027588,138.973969,543.35321,139.962753,566.98114,189.817261,583.282715,170.427826,568.641968,163.042206,549.591125,169.019104,176.794449,330.902222,178.491364,284.591614,184.147324,267.647003,187.879181,254.346802,188.004471,243.444672,203.361893,264.419952,233.692413,250.674103,250.731583,247.735291,258.308624,249.788239,215.582809,279.51062,241.722687,264.76944,258.648407,260.410339,264.0177,262.582367,219.894272,296.553741,243.698654,283.454041,259.795349,282.069305,264.537659,282.40155,217.304398,320.808228,233.732452,314.841187,250.568008,310.342133,259.892334,306.67334,18.640274,?,?,?
498,'2024/02/25 11:55:50:285',8,524.701599,244.624298,501.108521,224.850891,494.221924,201.570282,487.145569,178.37059,482.530487,153.835312,515.741943,168.971558,524.339111,150.598557,527.093628,132.48848,522.422485,121.879776,538.288025,168.485321,557.927917,146.719376,552.422241,127.226257,537.385315,119.485901,554.072937,176.648193,577.568237,150.044983,562.148376,137.726959,543.559998,139.244583,567.039673,188.138184,582.535095,169.682404,568.846619,161.295898,549.543335,167.664413,199.62915,368.483826,218.146942,358.552673,246.31012,365.36142,269.445557,376.855652,289.178864,382.058075,235.966736,389.42746,265.008148,406.935791,283.964478,411.814758,301.833221,412.025024,227.237762,398.311157,258.430969,415.715088,286.366638,423.910828,303.484558,423.464996,223.978287,410.411957,251.660919,425.05484,279.59079,428.185699,297.000458,429.924133,221.125183,423.563141,255.938278,430.438599,278.200745,428.236755,295.459045,428.859253,-279.864075,?,?,?
499,'2024/02/25 11:55:50:389',8,524.491272,245.259903,501.16806,225.656433,494.214233,201.681808,487.23584,178.703293,483.084351,154.25824,516.950989,169.549194,527.022949,152.613144,530.793579,133.131531,522.858948,122.265076,538.418701,169.52182,560.413208,147.435806,553.086121,128.215454,537.444763,119.711037,555.11853,178.278748,577.224976,150.475327,561.43396,139.026199,543.335022,139.217926,567.449829,189.667633,582.747253,170.808899,568.702942,162.301117,549.213196,167.949997,187.527786,371.20166,192.496872,341.543762,212.053406,332.033203,233.236771,332.858368,252.504135,332.296661,210.174957,357.416595,236.268524,367.177185,255.472504,362.718109,274.287109,358.235901,207.784286,374.650879,237.337402,383.846924,261.000488,388.180115,277.744873,389.804504,206.048111,389.824219,235.796844,399.191803,255.869675,400.035095,273.649231,398.323517,202.119537,398.354858,230.692062,405.163574,250.706604,404.206573,269.19165,397.15332,-9.603714,?,?,?
500,'2024/02/25 11:55:50:495',8,525.037415,243.049484,501.708344,223.886093,494.219086,200.364594,487.034149,176.787354,483.12851,152.564224,515.028076,168.351166,523.762268,150.312286,526.66864,132.52774,522.722046,121.425362,538.094177,167.565796,558.256592,146.244675,552.774902,127.168121,538.287231,119.011002,555.350586,175.157547,577.55603,149.200912,562.251099,137.761459,544.162537,138.398148,568.6875,185.9646,582.322876,168.46286,568.364746,161.031525,549.966858,167.358109,223.482529,354.872925,205.361099,309.766174,205.278717,298.147278,212.671844,289.134552,220.70993,281.254822,248.382797,291.876862,244.238647,293.799591,231.918335,297.336731,225.358871,304.582672,268.738373,299.653351,259.248932,302.303619,249.735321,309.062775,247.134766,315.285187,276.682526,313.75293,272.557495,312.946899,265.306641,318.836578,262.588684,324.104492,277.179291,329.21701,277.520569,325.712006,271.484436,331.143127,267.238312,338.194031,-5.298172,?,?,?
501,'2024/02/25 11:55:50:598',8,525.797791,243.281113,502.32196,224.404114,494.83667,200.905548,487.504456,177.232269,483.425537,152.741089,513.65564,169.366943,521.676514,150.871384,524.529175,132.652756,522.189087,121.61528,537.915649,168.143402,558.458374,146.482544,553.019958,127.18071,538.623291,119.232674,555.021484,175.631439,578.085327,149.234451,562.655212,137.581451,544.568726,138.759354,568.385071,185.875336,581.692871,168.380981,568.464417,161.578278,550.510681,167.528625,163.890289,347.65332,165.781128,312.208954,173.983398,289.782166,192.419769,270.990723,208.040024,253.044373,177.428741,294.420776,212.062759,271.029388,231.862701,259.510742,254.124481,252.4785,184.535294,310.293518,222.83577,287.494904,249.597504,275.80899,268.98291,264.989014,191.240402,328.477112,224.353912,305.384064,249.760818,294.088074,269.516693,283.361847,199.731277,350.734985,224.515472,334.298157,242.12706,323.622437,261.283966,311.652527,5.049118,?,?,?
502,'2024/02/25 11:55:50:703',8,525.841187,243.094162,502.227844,224.254852,494.644318,200.902802,487.505859,176.977051,483.347412,152.718262,514.143555,168.403992,522.1604,150.328094,525.626892,132.249985,523.315613,121.028481,537.862549,168.132111,557.886047,146.548798,553.525696,126.865143,538.971191,118.956589,554.704041,175.539581,579.1604,149.082581,563.612305,137.202271,545.18103,138.771515,567.658508,186.059937,582.303406,168.346939,569.494934,160.698425,551.065308,166.654877,209.145233,382.511078,197.727448,354.238861,199.782181,329.980072,209.792099,312.625427,213.432587,298.369202,231.649796,331.792847,244.069504,310.009369,241.570862,308.274109,240.524261,309.246948,261.225525,331.673553,267.46167,326.070984,264.167877,325.70459,262.668304,328.72583,268.237366,346.608307,272.780426,336.282593,269.99408,336.759338,268.983826,337.983551,260.995148,371.262817,268.885742,358.111206,269.272583,356.061096,269.397552,355.36676,-14.262131,?,?,?
